id;foto;nombre;descripcion;precio;restaurante_id;SQL
956;default_menu.png;Container - Clear 32 Oz;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;25.1;337;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (956, 'default_menu.png', 'Container - Clear 32 Oz', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 25.1, 337);"
957;default_menu.png;Beer - Labatt Blue;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;1.65;367;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (957, 'default_menu.png', 'Beer - Labatt Blue', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 1.65, 367);"
958;default_menu.png;Muffin Mix - Carrot;sunt in culpa qui officia deserunt mollit anim id est laborum.;74.29;740;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (958, 'default_menu.png', 'Muffin Mix - Carrot', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 74.29, 740);"
959;default_menu.png;Bouillion - Fish;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;56.67;652;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (959, 'default_menu.png', 'Bouillion - Fish', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 56.67, 652);"
960;default_menu.png;Basil - Pesto Sauce;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;90.49;148;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (960, 'default_menu.png', 'Basil - Pesto Sauce', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 90.49, 148);"
961;default_menu.png;Vaccum Bag 10x13;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;47.46;450;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (961, 'default_menu.png', 'Vaccum Bag 10x13', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 47.46, 450);"
962;default_menu.png;Table Cloth 62x120 Colour;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;97.18;995;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (962, 'default_menu.png', 'Table Cloth 62x120 Colour', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 97.18, 995);"
963;default_menu.png;Cabbage - Savoy;Lorem ipsum dolor sit amet;44.89;313;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (963, 'default_menu.png', 'Cabbage - Savoy', 'Lorem ipsum dolor sit amet', 44.89, 313);"
964;default_menu.png;Artichokes - Jerusalem;consectetur adipiscing elit;94.88;745;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (964, 'default_menu.png', 'Artichokes - Jerusalem', 'consectetur adipiscing elit', 94.88, 745);"
965;default_menu.png;Milk - 1%;Lorem ipsum dolor sit amet;67.55;185;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (965, 'default_menu.png', 'Milk - 1%', 'Lorem ipsum dolor sit amet', 67.55, 185);"
966;default_menu.png;Lambcasing;Lorem ipsum dolor sit amet;52.57;47;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (966, 'default_menu.png', 'Lambcasing', 'Lorem ipsum dolor sit amet', 52.57, 47);"
967;default_menu.png;Nestea - Ice Tea, Diet;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;6.43;264;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (967, 'default_menu.png', 'Nestea - Ice Tea, Diet', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 6.43, 264);"
968;default_menu.png;Oyster - In Shell;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;45.08;788;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (968, 'default_menu.png', 'Oyster - In Shell', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 45.08, 788);"
969;default_menu.png;Milk - Chocolate 250 Ml;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;72.88;523;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (969, 'default_menu.png', 'Milk - Chocolate 250 Ml', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 72.88, 523);"
970;default_menu.png;Clam - Cherrystone;sunt in culpa qui officia deserunt mollit anim id est laborum.;5.67;269;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (970, 'default_menu.png', 'Clam - Cherrystone', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 5.67, 269);"
971;default_menu.png;Plate Pie Foil;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;73.97;765;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (971, 'default_menu.png', 'Plate Pie Foil', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 73.97, 765);"
972;default_menu.png;Magnotta Bel Paese Red;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;20.8;137;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (972, 'default_menu.png', 'Magnotta Bel Paese Red', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 20.8, 137);"
973;default_menu.png;Water - Tonic;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;88.36;888;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (973, 'default_menu.png', 'Water - Tonic', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 88.36, 888);"
974;default_menu.png;Pork - Back, Long Cut, Boneless;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;76.98;205;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (974, 'default_menu.png', 'Pork - Back, Long Cut, Boneless', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 76.98, 205);"
975;default_menu.png;Soup Knorr Chili With Beans;Lorem ipsum dolor sit amet;27.19;196;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (975, 'default_menu.png', 'Soup Knorr Chili With Beans', 'Lorem ipsum dolor sit amet', 27.19, 196);"
976;default_menu.png;Raisin - Dark;sunt in culpa qui officia deserunt mollit anim id est laborum.;65.46;658;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (976, 'default_menu.png', 'Raisin - Dark', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 65.46, 658);"
977;default_menu.png;Muffin Chocolate Individual Wrap;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;11.35;622;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (977, 'default_menu.png', 'Muffin Chocolate Individual Wrap', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 11.35, 622);"
978;default_menu.png;Wine - Blue Nun Qualitatswein;Lorem ipsum dolor sit amet;55.87;694;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (978, 'default_menu.png', 'Wine - Blue Nun Qualitatswein', 'Lorem ipsum dolor sit amet', 55.87, 694);"
979;default_menu.png;Lamb - Whole, Fresh;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;25.45;889;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (979, 'default_menu.png', 'Lamb - Whole, Fresh', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 25.45, 889);"
980;default_menu.png;Nut - Pecan, Pieces;sunt in culpa qui officia deserunt mollit anim id est laborum.;66.06;727;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (980, 'default_menu.png', 'Nut - Pecan, Pieces', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 66.06, 727);"
981;default_menu.png;Bread - White Epi Baguette;sunt in culpa qui officia deserunt mollit anim id est laborum.;85.31;609;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (981, 'default_menu.png', 'Bread - White Epi Baguette', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 85.31, 609);"
982;default_menu.png;Jolt Cola - Red Eye;sunt in culpa qui officia deserunt mollit anim id est laborum.;74.87;892;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (982, 'default_menu.png', 'Jolt Cola - Red Eye', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 74.87, 892);"
983;default_menu.png;Soap - Hand Soap;consectetur adipiscing elit;77.18;847;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (983, 'default_menu.png', 'Soap - Hand Soap', 'consectetur adipiscing elit', 77.18, 847);"
984;default_menu.png;Muffin Mix - Chocolate Chip;Lorem ipsum dolor sit amet;34.81;288;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (984, 'default_menu.png', 'Muffin Mix - Chocolate Chip', 'Lorem ipsum dolor sit amet', 34.81, 288);"
985;default_menu.png;Wine - Crozes Hermitage E.;sunt in culpa qui officia deserunt mollit anim id est laborum.;69.08;742;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (985, 'default_menu.png', 'Wine - Crozes Hermitage E.', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 69.08, 742);"
986;default_menu.png;Wine - Jackson Triggs Okonagan;consectetur adipiscing elit;30.97;183;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (986, 'default_menu.png', 'Wine - Jackson Triggs Okonagan', 'consectetur adipiscing elit', 30.97, 183);"
987;default_menu.png;Wine - Piper Heidsieck Brut;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;59.31;301;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (987, 'default_menu.png', 'Wine - Piper Heidsieck Brut', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 59.31, 301);"
988;default_menu.png;Wine - White, Concha Y Toro;sunt in culpa qui officia deserunt mollit anim id est laborum.;51.5;292;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (988, 'default_menu.png', 'Wine - White, Concha Y Toro', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 51.5, 292);"
989;default_menu.png;Pepper - Paprika, Spanish;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;51.5;286;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (989, 'default_menu.png', 'Pepper - Paprika, Spanish', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 51.5, 286);"
990;default_menu.png;Teriyaki Sauce;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;81.33;182;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (990, 'default_menu.png', 'Teriyaki Sauce', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 81.33, 182);"
991;default_menu.png;Nescafe - Frothy French Vanilla;Lorem ipsum dolor sit amet;3.23;52;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (991, 'default_menu.png', 'Nescafe - Frothy French Vanilla', 'Lorem ipsum dolor sit amet', 3.23, 52);"
992;default_menu.png;Cookies Almond Hazelnut;consectetur adipiscing elit;81.84;951;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (992, 'default_menu.png', 'Cookies Almond Hazelnut', 'consectetur adipiscing elit', 81.84, 951);"
993;default_menu.png;Yogurt - Assorted Pack;Lorem ipsum dolor sit amet;54.82;55;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (993, 'default_menu.png', 'Yogurt - Assorted Pack', 'Lorem ipsum dolor sit amet', 54.82, 55);"
994;default_menu.png;Beef - Striploin;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;49.65;355;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (994, 'default_menu.png', 'Beef - Striploin', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 49.65, 355);"
995;default_menu.png;Vanilla Beans;Lorem ipsum dolor sit amet;8.32;498;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (995, 'default_menu.png', 'Vanilla Beans', 'Lorem ipsum dolor sit amet', 8.32, 498);"
996;default_menu.png;Mace Ground;consectetur adipiscing elit;42.66;655;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (996, 'default_menu.png', 'Mace Ground', 'consectetur adipiscing elit', 42.66, 655);"
